run,kernel,us,bytes,gbps,lanes,subgroup,rows,heads_per_wg,ksplit_wqa,ksplit_wkv,ksplit_woa,ksplit_wob,ksplit_rows,tiles,tile_heads,pv_tiles,pv_heads,n_kv,fp8_arith,shader_dir,extra_flags,note
hh4,mega_mhc.post,2.34,163840,69.9,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,mega_mhc.mix,5.33,1966080,368.7,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,mega_mhc.final,3.10,40960,13.2,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wq_a,37.91,6560000,173.0,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wq_b,193.65,41984000,216.8,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wkv.gemv,9.65,2624000,271.9,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wkv.finish,9.63,2560,0.3,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,sparse_attn.score,52.41,134144,2.6,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,sparse_attn.combine,64.92,134144,2.1,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,sparse_attn_t.score,14.90,134144,9.0,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,sparse_attn_t.pv,26.77,134144,5.0,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wo_a,195.93,33587200,171.4,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wo_b,261.16,41984000,160.8,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wq_a.ksplit,34.37,6560000,190.9,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wq_a.kcombine,1.13,10240,9.1,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wo_a.ksplit,161.50,33587200,208.0,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wo_a.kcombine,1.36,131072,96.6,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wo_b.ksplit,205.03,41984000,204.8,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wo_b.kcombine,1.41,163840,116.1,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wkv.ksplit,8.13,2624000,322.8,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,wkv.kfinish,9.71,4096,0.4,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,gate.score,15.72,3932160,250.1,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,gate.topk,12.04,3072,0.3,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,head,5655.32,1323827200,234.1,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,compressor.wkv,14.99,5242880,349.7,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,compressor.wgate,15.00,5242880,349.6,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,compressor.norm,3.34,8192,2.5,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,compressor.store,6.97,3072,0.4,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,indexer.wq_b,15.32,5248000,342.5,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,indexer.q_finish,9.68,24576,2.5,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,indexer.key,18.08,131072,7.2,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,indexer.weights,22.37,327680,14.6,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,indexer.score,16.18,16640,1.0,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh4,indexer.topk,0.79,260,0.3,32,32,2,4,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,mega_mhc.post,2.34,163840,69.9,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,mega_mhc.mix,5.33,1966080,368.7,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,mega_mhc.final,3.09,40960,13.2,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wq_a,38.11,6560000,172.1,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wq_b,193.92,41984000,216.5,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wkv.gemv,9.55,2624000,274.9,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wkv.finish,9.91,2560,0.3,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,sparse_attn.score,88.85,134144,1.5,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,sparse_attn.combine,119.89,134144,1.1,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,sparse_attn_t.score,15.04,134144,8.9,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,sparse_attn_t.pv,26.81,134144,5.0,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wo_a,196.17,33587200,171.2,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wo_b,264.21,41984000,158.9,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wq_a.ksplit,34.34,6560000,191.0,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wq_a.kcombine,1.16,10240,8.8,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wo_a.ksplit,161.17,33587200,208.4,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wo_a.kcombine,1.41,131072,93.1,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wo_b.ksplit,204.38,41984000,205.4,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wo_b.kcombine,1.41,163840,116.3,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wkv.ksplit,8.04,2624000,326.6,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,wkv.kfinish,9.39,4096,0.4,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,gate.score,15.74,3932160,249.9,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,gate.topk,12.15,3072,0.3,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,head,5641.15,1323827200,234.7,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,compressor.wkv,15.17,5242880,345.6,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,compressor.wgate,14.97,5242880,350.2,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,compressor.norm,3.34,8192,2.5,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,compressor.store,6.87,3072,0.4,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,indexer.wq_b,15.34,5248000,342.2,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,indexer.q_finish,9.72,24576,2.5,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,indexer.key,18.48,131072,7.1,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,indexer.weights,22.64,327680,14.5,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,indexer.score,16.18,16640,1.0,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
hh8,indexer.topk,0.79,260,0.3,32,32,2,8,2,2,4,8,1,32,8,1,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,mega_mhc.post,2.34,163840,69.9,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,mega_mhc.mix,5.34,1966080,368.2,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,mega_mhc.final,3.11,40960,13.2,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wq_a,37.75,6560000,173.8,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wq_b,192.14,41984000,218.5,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wkv.gemv,9.30,2624000,282.0,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wkv.finish,9.53,2560,0.3,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,sparse_attn.score,25.42,134144,5.3,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,sparse_attn.combine,26.23,134144,5.1,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,sparse_attn_t.score,17.36,134144,7.7,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,sparse_attn_t.pv,30.70,134144,4.4,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,sparse_attn_t.finish,3.17,1048576,330.8,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wo_a,194.73,33587200,172.5,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wo_b,260.34,41984000,161.3,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wq_a.ksplit,33.98,6560000,193.1,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wq_a.kcombine,1.09,10240,9.4,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wo_a.ksplit,164.32,33587200,204.4,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wo_a.kcombine,1.67,262144,157.2,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wo_b.ksplit,216.26,41984000,194.1,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wo_b.kcombine,1.65,327680,198.7,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wkv.ksplit,8.48,2624000,309.5,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,wkv.kfinish,9.75,4096,0.4,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,gate.score,15.51,3932160,253.5,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,gate.topk,11.60,3072,0.3,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,head,5630.95,1323827200,235.1,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,compressor.wkv,14.18,5242880,369.8,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,compressor.wgate,14.14,5242880,370.8,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,compressor.norm,3.28,8192,2.5,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,compressor.store,6.76,3072,0.5,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,indexer.wq_b,15.19,5248000,345.4,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,indexer.q_finish,9.46,24576,2.6,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,indexer.key,17.73,131072,7.4,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,indexer.weights,21.70,327680,15.1,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,indexer.score,16.14,16640,1.0,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_a,indexer.topk,0.79,260,0.3,32,32,2,1,2,2,8,16,1,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,mega_mhc.post,2.34,163840,69.9,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,mega_mhc.mix,5.38,1966080,365.4,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,mega_mhc.final,3.08,40960,13.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wq_a,38.22,6560000,171.6,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wq_b,193.54,41984000,216.9,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wkv.gemv,9.52,2624000,275.8,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wkv.finish,9.68,2560,0.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,sparse_attn.score,25.55,134144,5.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,sparse_attn.combine,27.05,134144,5.0,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,sparse_attn_t.score,17.83,134144,7.5,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,sparse_attn_t.pv,31.73,134144,4.2,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,sparse_attn_t.finish,3.28,1048576,319.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wo_a,196.38,33587200,171.0,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wo_b,262.48,41984000,160.0,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wq_a.ksplit,41.43,6560000,158.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wq_a.kcombine,1.15,20480,17.8,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wo_a.ksplit,165.01,33587200,203.5,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wo_a.kcombine,1.67,262144,157.1,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wo_b.ksplit,211.03,41984000,198.9,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wo_b.kcombine,1.30,163840,126.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wkv.ksplit,9.96,2624000,263.5,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,wkv.kfinish,9.02,8192,0.9,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,gate.score,15.46,3932160,254.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,gate.topk,12.06,3072,0.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,head,5652.63,1323827200,234.2,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,compressor.wkv,14.41,5242880,363.8,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,compressor.wgate,14.32,5242880,366.2,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,compressor.norm,3.32,8192,2.5,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,compressor.store,6.91,3072,0.4,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,indexer.wq_b,15.29,5248000,343.2,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,indexer.q_finish,9.75,24576,2.5,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,indexer.key,18.18,131072,7.2,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,indexer.weights,21.34,327680,15.4,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,indexer.score,15.95,16640,1.0,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_b,indexer.topk,0.77,260,0.3,32,32,2,1,4,4,8,8,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,mega_mhc.post,2.34,163840,70.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,mega_mhc.mix,5.33,1966080,368.7,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,mega_mhc.final,3.22,40960,12.7,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wq_a,37.76,6560000,173.7,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wq_b,193.03,41984000,217.5,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wkv.gemv,9.51,2624000,275.8,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wkv.finish,9.77,2560,0.3,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,sparse_attn.score,25.67,134144,5.2,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,sparse_attn.combine,26.95,134144,5.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,sparse_attn_t.score,17.88,134144,7.5,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,sparse_attn_t.pv,31.64,134144,4.2,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,sparse_attn_t.finish,3.31,1048576,317.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wo_a,193.04,33587200,174.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wo_b,261.60,41984000,160.5,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wq_a.ksplit,54.31,6560000,120.8,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wq_a.kcombine,1.02,10240,10.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wo_a.ksplit,192.83,33587200,174.2,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wo_a.kcombine,1.19,65536,55.1,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wo_b.ksplit,231.94,41984000,181.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wo_b.kcombine,1.14,81920,72.1,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wkv.ksplit,7.80,2624000,336.2,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,wkv.kfinish,8.78,4096,0.5,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,gate.score,15.25,3932160,257.9,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,gate.topk,11.86,3072,0.3,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,head,5634.35,1323827200,235.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,compressor.wkv,14.34,5242880,365.6,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,compressor.wgate,14.27,5242880,367.4,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,compressor.norm,3.32,8192,2.5,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,compressor.store,6.86,3072,0.4,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,indexer.wq_b,15.29,5248000,343.3,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,indexer.q_finish,9.69,24576,2.5,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,indexer.key,18.14,131072,7.2,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,indexer.weights,21.70,327680,15.1,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,indexer.score,16.17,16640,1.0,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
k_d,indexer.topk,0.79,260,0.3,32,32,2,1,2,2,2,4,2,8,8,8,1,193,0,"build/shaders_ref","","sweep point (13.3/13.5)"
