section,kernel,variant,n,rows,k,weight_bytes,ms,rows_per_s,eff_gbps,rel_l2,cos,load
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,embed,17010,10795,0,203041341440,1270.2,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,engram_io,17010,10795,0,203041341440,793889.6,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,engram_gpu,17010,10795,0,203041341440,42158.1,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,mhc,17010,10795,0,203041341440,6643.9,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,attention,17010,10795,0,203041341440,234763.9,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,gate_route,17010,10795,0,203041341440,2586.2,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,shared_expert,17010,10795,0,203041341440,18803.9,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,expert_io,17010,10795,0,203041341440,83208.3,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,expert_gpu,17010,10795,0,203041341440,84732.6,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,head,17010,10795,0,203041341440,22.1,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
prefill,N=17010 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1 tt 8,host_other,17010,10795,0,203041341440,131305.1,0.0,0,0,0,"lock fin-s, 5 deepmoe_tests concurrent"
