section,kernel,variant,n,rows,k,weight_bytes,ms,rows_per_s,eff_gbps,rel_l2,cos,load
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,coop 512x5120 wfp8 xq,4133,40,0,0,299.0,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,coop 384x5120 wbf16 xf32,4133,40,0,0,283.2,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,prefill_elem s7,4133,2,0,0,252.9,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,prefill_elem s0,4133,322,0,0,239.4,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,prefill_elem s1,4133,88,0,0,208.0,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gemm 24x20480 wfp32 xf32,4133,80,0,0,174.0,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gpu: attn finish,4133,200,0,0,145.2,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gemm 32768x1280 wfp8 xq,4133,20,0,0,117.3,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,coop 512x5120 wbf16 xf32,4133,7,0,0,110.0,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,coop 4096x1280 wfp8 xq,4133,29,0,0,70.9,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gemm 5120x8192 wfp8 xq,4133,20,0,0,58.9,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,prefill_elem s3,4133,80,0,0,9.0,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gemm 129280x5120 wbf16 xf32,4133,1,0,0,9.0,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,gemm 32x5120 wbf16 xf32,4133,32,0,0,8.6,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,coop 128x512 wbf16 xf32,4133,4,0,0,3.7,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,prefill_elem s6,4133,3,0,0,3.1,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
op,N=4133 replay 128 MoE coopmat n>=16 dense coopmat n>=64 pv_dv 4 ht 1,host: MoE CSR,4133,40,0,0,2.6,0,0,0,0,"lock fin-s, 3 deepmoe_tests concurrent"
